id,title,original_language,release_date,vote_count,vote_average,adult,genre_names
49332,Deadly Eyes,en,23-10-82,23,5.3,FALSE,"Horror, Science Fiction"
69576,Who Saw Her Die?,it,12-05-72,57,6.2,FALSE,"Horror, Mystery, Thriller"
127946,Tenderness of the Wolves,de,12-07-73,32,5.8,FALSE,"Crime, Drama, Horror"
661007,Pee Nak 2,th,20-02-20,2,5,FALSE,"Comedy, Horror"
68632,The Book of Stone,es,18-07-69,59,7.6,FALSE,"Drama, Fantasy, Horror, Thriller"
74215,Horror Castle,it,15-08-63,28,5.9,FALSE,Horror
1015456,Red Right Hand,en,20-12-22,0,0,FALSE,"Horror, Mystery, Thriller"
28419,Hellbreeder,en,16-03-04,3,4.3,FALSE,Horror
950925,Hunting Souls,en,04-04-22,19,6.6,FALSE,Horror
27651,Puppet Master: Axis of Evil,en,15-01-10,39,4.7,FALSE,Horror
375791,Tenants,es,02-11-18,21,6.7,FALSE,Horror
101501,The Afflicted,en,22-10-11,26,5.2,FALSE,"Horror, Thriller"
77812,The Hike,en,30-09-11,36,4,FALSE,Horror
90652,Decoder,de,19-02-84,26,5.7,FALSE,"Horror, Mystery, Science Fiction"
126278,"Cuadecuc, Vampir",ca,"Vampir\"\" presents \"\"an intervention\"\": an atmospheric",silent,black and white film-essay,"showing grainy footage of the performersboth in and out of their characterswandering through the Gothic sets and the natural locations; a ghostly narration between fiction and reality.\"",05-05-72
211914,Unlucky Charms,en,05-06-13,10,3.7,FALSE,"Fantasy, Horror"
681243,Upload,en,13-09-19,0,0,FALSE,"Comedy, Horror"
73943,388 Arletta Avenue,en,11-09-11,33,4.8,FALSE,"Horror, Thriller"
27498,Jack-O,en,10-10-95,26,3.3,FALSE,Horror
44259,The Brotherhood 2: Young Warlocks,en,25-09-01,17,4.5,FALSE,Horror
352960,Lace Crater,en,10-09-15,21,5.4,FALSE,"Comedy, Drama, Fantasy, Horror"
463015,Devil's Whisper,en,10-06-17,21,4.8,FALSE,Horror
82309,Hansel and Gretel,en,31-10-83,31,6.4,FALSE,"Comedy, Family, Fantasy, Horror, TV Movie"
766076,From the Depths,sv,18-11-20,33,6,FALSE,"Drama, Horror"
345287,Soldiers of the Damned,en,07-10-15,45,6.3,FALSE,"Action, Horror, Thriller, War"
37132,I Am Virgin,en,28-01-10,15,3.7,FALSE,"Comedy, Horror"
26334,Run! Bitch Run!,en,01-01-09,54,4.2,FALSE,"Horror, Thriller"
49266,Sand Serpents,en,11-07-09,23,3.8,FALSE,"Action, Horror, Thriller"
590164,Mercy Black,en,21-01-22,14,4.9,FALSE,"Horror, Mystery, Thriller"
680631,Boys from County Hell,en,06-08-21,20,5.3,FALSE,"Comedy, Horror"
17214,To Let,es,21-03-06,65,5.9,FALSE,"Drama, Horror, Thriller"
384216,The Purging Hour,en,"through their eyes.\"",15-10-15,10,Released,FALSE
31991,Drifter: Henry Lee Lucas,en,01-09-09,15,4.2,FALSE,"Drama, Horror, Thriller"
519523,Evil Bong 777,en,Rabbit,Misty and The Gingerweed Man. Get ready for a tidal wave of smutty,skunky,20-04-18,15
41547,Nobody,en,28-07-07,9,4.9,FALSE,"Crime, Horror, Mystery, Science Fiction, Thriller"
33801,Beyond the Door,it,21-11-74,41,5.2,FALSE,Horror
18556,Steel Trap,en,01-01-07,41,4.5,FALSE,"Horror, Thriller"
87895,Satans Triangle,en,05-02-79,18,6.1,FALSE,"Horror, Mystery, TV Movie"
68494,Inugami,ja,27-01-01,18,5.1,FALSE,"Horror, Romance, Thriller"
117258,Look What's Happened to Rosemary's Baby,en,29-10-76,20,3.7,FALSE,"Horror, TV Movie"
349849,Kruel,en,29-05-15,12,5.3,FALSE,Horror
33510,Puffball,en,28-10-07,14,3.4,FALSE,"Drama, Fantasy, Horror"
516830,The True Story of the Weeping Woman,es,01-01-07,5,4.4,FALSE,Horror
27392,Blue Eyes of the Broken Doll,es,05-08-74,30,5.6,FALSE,"Horror, Mystery, Thriller"
735981,Karen,en,03-09-21,26,4.1,FALSE,"Horror, Thriller"
366171,To Your Last Death,en,30-11-19,30,5.9,FALSE,"Animation, Horror"
78552,Sweet Sixteen,en,18-03-83,44,4.9,FALSE,Horror
407757,"Sweet, Sweet Lonely Girl",en,22-09-16,35,5.3,FALSE,"Drama, Horror, Thriller"
28847,Demonia,it,01-10-90,41,5.2,FALSE,Horror
861069,Take Back the Night,en,04-03-22,9,2.8,FALSE,Horror
39260,RoboGeisha,ja,03-10-09,55,5.3,FALSE,"Action, Comedy, Horror, Science Fiction"
77029,Death Walks on High Heels,it,30-11-71,46,6.4,FALSE,"Horror, Mystery, Thriller"
491488,Hitchhiker Massacre,en,03-04-17,8,6.1,FALSE,Horror
703732,There Will Be Monsters,es,20-06-20,2,7.5,FALSE,Horror
36220,Spaceship,en,01-07-83,23,3.9,FALSE,"Comedy, Horror"
35608,Intensity,en,05-08-97,21,6.7,FALSE,"Drama, Horror, Thriller, TV Movie"
79758,The Big Scare,fr,28-10-64,20,6.1,FALSE,"Comedy, Crime, Horror"
543126,It Lives Inside,en,07-08-18,10,3.7,FALSE,Horror
28673,Nightmare Castle,it,20-08-65,50,5.5,FALSE,Horror
43036,Mill of the Stone Women,it,30-08-60,51,6,FALSE,"Horror, Science Fiction"
336294,American Guinea Pig: Bouquet of Guts and Gore,en,05-05-15,16,4.8,FALSE,Horror
961295,It's in the Woods,ja,30-09-22,0,0,FALSE,Horror
980478,Metamorphosis,en,09-05-22,2,7.5,FALSE,"Drama, Horror, Science Fiction, Thriller"
30787,Horror Hospital,en,11-05-73,45,5,FALSE,"Comedy, Horror, Science Fiction"
40252,Witchboard III: The Possession,fr,01-01-95,16,3.8,FALSE,"Drama, Horror"
145668,Butcher Boys,en,06-09-13,42,4.2,FALSE,"Action, Comedy, Horror, Thriller"
444689,Quarries,en,26-10-16,32,5,FALSE,"Drama, Horror, Thriller"
542781,Killer Kate!,en,26-10-18,18,3.8,FALSE,Horror
675253,M.O.M. Mothers of Monsters,ko,13-03-20,29,5.9,FALSE,"Drama, Horror, Thriller"
42717,Circus of Fear,en,29-04-66,24,5.3,FALSE,"Horror, Mystery, Thriller"
456950,WTF!,en,and Rachel has moved on,but unfortunately her close friends are spending Spring Break in a secluded house in the woods,and they have cordially invited her to join. She would never have accepted the invitation if she realized that another bloodbath would be showing up as plus one. Once Rachel and her friends arrive at the cabin,sex,and...terror begins. From girls' only pillow fights to debauchery in a bedroom
396104,The Hospital 2,en,26-09-15,10,3.7,FALSE,Horror
30637,Corridors of Blood,en,01-12-58,34,6.1,FALSE,"Crime, Drama, Horror, Thriller"
984142,Death Count,en,"they'll die horribly at the hands of a sinister executioner.\"",19-07-22,3,Released,FALSE
1024687,You're the Killer,en,30-09-22,1,7.5,FALSE,Horror
72231,Flying Virus,en,31-12-01,15,4,FALSE,"Action, Horror, Science Fiction, Thriller"
40341,Carnival of Souls,en,21-08-98,35,3.7,FALSE,"Horror, Thriller"
44265,Lurking Fear,en,27-07-94,39,4.6,FALSE,"Crime, Horror"
802777,The Ghosts of Borley Rectory,en,11-10-21,4,3.9,FALSE,"Drama, History, Horror"
36896,Killer Tomatoes Eat France!,en,18-11-92,35,4.9,FALSE,"Comedy, Horror, Science Fiction"
795615,The Feast,cy,19-11-21,27,5.7,FALSE,"Horror, Thriller"
21795,Voices,ko,22-08-07,34,5.6,FALSE,"Crime, Drama, Horror, Thriller"
179070,X - He's Always Watching,en,18-02-13,10,2.8,FALSE,Horror
1027623,Foreigners Only,bn,01-10-22,1,9,FALSE,Horror
28494,The Wax Mask,en,03-07-96,36,5.7,FALSE,"Horror, Thriller"
805209,The Yellow Wallpaper,en,29-03-22,5,5.2,FALSE,Horror
28721,Zodiac Killer,en,30-03-05,27,2.3,FALSE,"Action, Horror, Thriller"
53045,Hands of the Ripper,en,17-10-71,55,6.3,FALSE,"Horror, Thriller"
78362,Snow Beast,en,04-10-11,30,4.5,FALSE,"Drama, Horror, Science Fiction, Thriller"
343964,"Shake, Rattle & Roll XV",en,25-12-14,1,3,FALSE,Horror
532653,Fright Fest,en,25-08-18,32,4.2,FALSE,Horror
10255,Ab-normal Beauty,cn,04-11-04,50,5.6,FALSE,Horror
42099,Full Metal Yakuza,ja,05-12-97,39,5.9,FALSE,"Action, Comedy, Crime, Horror, Science Fiction"
91880,Exorcism,fr,25-08-75,19,4.6,FALSE,Horror
4337,The Birds II: Land's End,en,19-03-94,26,3.2,FALSE,"Horror, TV Movie"
28396,The Valdemar Legacy,es,22-01-10,68,5.4,FALSE,"Horror, Mystery"
424060,The Witching,en,03-11-16,14,3.7,FALSE,Horror
16032,Midsummer,da,07-02-03,22,5.6,FALSE,"Drama, Horror, Mystery, Thriller"
373929,Touch of Evil,en,06-12-11,25,7,FALSE,"Drama, Horror"
27832,The Corpse Grinders,en,19-05-71,20,4.1,FALSE,Horror
74008,Undocumented,en,14-09-10,27,6.4,FALSE,"Horror, Thriller"
52196,The Monolith Monsters,en,01-12-57,58,6.7,FALSE,"Horror, Science Fiction"
37843,Blood Beach,en,01-09-80,51,4.5,FALSE,"Comedy, Horror, Science Fiction"
98640,Sleepstalker,en,his jailers allow a minister to visit the killer to give him last rites,unaware that the minister is a voodoo priest and an ally of the condemned prisoner. The priest places a hex on the Sandman so that when he is executed,his soul migrates into a new body made of sand. To sever his ties with his former life and achieve absolute power,"the sole survivor of the last family murdered by the killer\"",23-04-95
26687,The Unseeable,th,02-11-06,38,6.6,FALSE,"Drama, Horror, Mystery"
102443,Creatures the World Forgot,en,01-09-71,13,4.9,FALSE,"Adventure, Horror, Science Fiction"
356690,Lake Fear,en,01-12-14,34,4.7,FALSE,"Comedy, Horror"
110588,Gingerdead Man 3: Saturday Night Cleaver,en,13-09-11,28,5.2,FALSE,"Comedy, Horror, Science Fiction"
38074,Zeder,it,25-08-83,65,6.4,FALSE,Horror
355499,Poltergeist Activity,en,26-06-15,21,4.1,FALSE,Horror
176915,Dead Shadows,fr,09-09-12,32,3.7,FALSE,"Horror, Science Fiction, Thriller"
29129,The Shiver of the Vampires,fr,21-04-71,46,5.1,FALSE,Horror
43015,Varan the Unbelievable,en,07-12-62,19,4.5,FALSE,"Horror, Science Fiction"
107315,Below Zero,en,22-10-11,26,5.1,FALSE,"Horror, Thriller"
75191,Morlocks,en,25-09-11,16,4.8,FALSE,"Horror, Science Fiction"
193714,Slice and Dice: The Slasher Film Forever,en,"this is a documentary that proves the SLASHER FILM is truly FOREVER!\"",07-10-12,9,Released,FALSE
40983,Beware! The Blob,en,21-06-72,49,4.9,FALSE,"Comedy, Horror, Science Fiction"
40241,The Unseen,en,"in which the \"\"thing\"\" soon gets out and begins harassing and killing the women one by one in various violent",but seemingly accidental,"means.\"",40,5
52369,The Pack,fr,29-09-10,51,4.5,FALSE,Horror
91817,Fear No Evil,en,19-01-81,25,4.4,FALSE,Horror
18441,Death of a Ghost Hunter,en,Carter Simms is paid to conduct a paranormal investigation of a supposedly haunted house. Along with a cameraman,a reporter,and a spiritual advocate,28-10-07,36
48202,Creature from the Haunted Sea,en,01-06-61,32,3.5,FALSE,"Comedy, Horror"
911348,Madelines,en,01-04-22,11,4.9,FALSE,"Comedy, Horror, Science Fiction"
29071,The Undead,en,01-03-57,29,4.6,FALSE,"Fantasy, Horror"
26040,Haze,ja,01-01-05,71,6.3,FALSE,"Horror, Mystery"
27276,Gemini,ja,15-09-99,52,6.5,FALSE,"Drama, Fantasy, Horror"
40350,Fright,en,18-09-71,45,6.3,FALSE,"Horror, Thriller"
347344,Alena,sv,13-11-15,31,5.1,FALSE,"Drama, Horror, Thriller"
28681,Equinox,en,01-10-70,44,5.3,FALSE,"Adventure, Horror"
235788,Prison of Hell: K3,de,02-09-09,4,3.8,FALSE,Horror
298026,Reaper,en,06-10-14,50,5.6,FALSE,"Crime, Horror, Science Fiction"
852696,Immanence,en,04-02-22,10,3.9,FALSE,"Horror, Thriller"
98226,Angel Guts: High School Co-Ed,ja,22-07-78,5,4,FALSE,Horror
303146,Village of Doom,ja,15-01-83,2,5.5,FALSE,"Crime, Drama, Horror, Thriller"
509624,The Lotus,en,06-03-18,13,4.8,FALSE,"Action, Horror, Science Fiction"
186351,Venom,en,01-01-71,8,5,FALSE,Horror
144716,Jekyll & Hyde: The Musical,en,11-09-01,10,6.4,FALSE,"Drama, Horror, Music"
55066,The Eternal,en,18-09-98,21,4.5,FALSE,Horror
832227,Tooth Fairy: The Last Extraction,en,02-09-21,2,2.5,FALSE,Horror
56527,Skeleton Man,en,01-03-04,24,3.4,FALSE,"Action, Horror"
150211,The Frozen,en,10-10-12,28,4.4,FALSE,"Horror, Thriller"
114789,Dead Season,en,15-05-12,47,4.7,FALSE,Horror
20029,Evil Bong 2: King Bong,en,07-07-09,21,4,FALSE,"Comedy, Horror"
69059,Shark Zone,en,14-10-03,10,5.2,FALSE,"Action, Adventure, Horror, Thriller"
200170,Abracadabra,cn,01-01-86,2,5,FALSE,"Comedy, Fantasy, Horror"
29600,Mountaintop Motel Massacre,en,15-07-83,37,4.8,FALSE,"Horror, Thriller"
48519,Dracula's Curse,en,25-04-06,21,4.5,FALSE,"Action, Horror"
29803,Twilight Zone: Rod Serling's Lost Classics,en,"\"\" a young woman attends a movie theater only to find that her life story is being revealed on the screen. In \"\"Where the Dead Are","\"\" a Boston surgeon in 1868 searches for a scientist who may have the answer to a medical mystery.\"",19-05-94,6.5,Released
42712,The X from Outer Space,ja,25-03-67,30,5.3,FALSE,"Horror, Science Fiction"
343112,Man Vs.,en,02-06-15,55,5.6,FALSE,"Horror, Science Fiction, Thriller"
113525,Embryo,en,21-05-76,23,4.3,FALSE,"Horror, Science Fiction"
132169,Mr. Vampire 1992,cn,08-08-92,10,6.3,FALSE,"Comedy, Horror"
183806,La llorona,es,16-11-60,12,5.3,FALSE,"Fantasy, Horror, Mystery"
360188,Queen Crab,en,29-09-15,17,3.8,FALSE,"Horror, Science Fiction"
798434,Sinister,en,27-10-02,1,1,FALSE,Horror
6174,The Murders in the Rue Morgue,en,07-12-86,24,6.3,FALSE,"Crime, Horror, Mystery, TV Movie"
17240,Slaughter,en,09-01-09,39,4.4,FALSE,"Horror, Thriller"
74381,Vengeance of the Zombies,es,27-06-73,26,4.1,FALSE,Horror
694103,Roohi,hi,11-03-21,17,4.7,FALSE,"Comedy, Horror"
122804,Greystone Park,en,06-09-12,21,3.8,FALSE,"Horror, Thriller"
513224,The Executioners,en,27-03-18,25,4.6,FALSE,"Horror, Thriller"
286367,Classroom 6,en,14-04-15,23,4.8,FALSE,Horror
418808,Razors: The Return of Jack the Ripper,en,06-10-16,12,4.3,FALSE,"Fantasy, Horror"
901321,Summoning Bloody Mary,en,31-12-21,15,4.5,FALSE,Horror
3208,I Was a Teenage Frankenstein,en,23-11-57,17,5.2,FALSE,"Horror, Science Fiction"
18397,Fall Down Dead,en,20-07-07,11,4.6,FALSE,"Horror, Thriller"
98027,Seven Deaths in the Cat's Eye,it,12-04-73,41,5.2,FALSE,"Crime, Horror, Mystery, Thriller"
658397,Apparition,en,27-12-19,22,5.3,FALSE,Horror
38499,Howling: New Moon Rising,en,in another nearby town,"police are hot on the trail of a killer they believe is a werewolf. This is \"\"Howling\"\" with a country-western angle.\"",01-01-95,3.3,Released
83866,Dark Age,en,21-05-87,22,5.9,FALSE,"Adventure, Horror"
537736,Let's Scare Julie,en,24-10-20,15,4.7,FALSE,"Horror, Mystery, Thriller"
27743,Serial Killing 101,en,01-01-04,11,5.6,FALSE,"Comedy, Horror"
39912,Cemetery Gates,en,30-05-06,17,3.5,FALSE,"Action, Horror, Science Fiction"
27316,Into the Mirror,ko,14-08-03,63,6.3,FALSE,"Crime, Horror, Mystery"
288445,The Device,en,16-12-14,34,3.5,FALSE,"Horror, Science Fiction, Thriller"
169644,Stalled,en,24-08-13,55,5,FALSE,"Comedy, Horror"
728552,Side Effect,ru,05-11-20,64,6.2,FALSE,Horror
54099,Hyenas,en,12-05-10,23,3.5,FALSE,"Drama, Horror"
179473,Compound Fracture,en,14-03-13,14,4.7,FALSE,"Horror, Thriller"
45663,The Dunwich Horror,en,13-12-09,25,4.7,FALSE,"Action, Horror, Thriller, TV Movie"
76847,Guyver: Out of Control,ja,13-12-86,11,5.9,FALSE,"Action, Animation, Horror, Science Fiction"
788752,Viking Wolf,no,18-11-22,0,0,FALSE,"Horror, Thriller"
811061,So Cold the River,en,25-03-22,10,3.7,FALSE,"Horror, Thriller"
27648,The Banker,en,20-12-89,7,4,FALSE,"Crime, Horror, Thriller"
37440,Monster Ark,en,01-01-08,23,5,FALSE,"Fantasy, Horror, TV Movie"
328784,The Lost Tree,en,01-09-15,2,5,FALSE,"Drama, Horror, Thriller"
11786,Dracula and Son,fr,14-09-76,10,6.5,FALSE,"Comedy, Fantasy, Horror"
678945,Unearth,en,"and what our children reap from our actions.\"",25-08-20,16,Released,FALSE
585997,Paranormal Investigation,fr,13-04-18,40,4.6,FALSE,"Horror, Thriller"
26974,Pulgasari,ko,01-01-85,33,5.6,FALSE,"Action, Drama, Fantasy, Horror"
42794,The Horror of Party Beach,en,01-06-64,32,4.8,FALSE,"Horror, Music, Science Fiction"
80640,The Peacock King,cn,10-12-88,5,6.6,FALSE,"Action, Fantasy, Horror, Science Fiction"
338537,Drink Me,en,14-04-15,15,4.6,FALSE,"Drama, Horror"
91229,Dogra Magra,ja,15-10-88,27,6.8,FALSE,"Drama, Fantasy, Horror, Mystery"
52407,Tomie: Forbidden Fruit,ja,29-06-02,15,5.6,FALSE,Horror
69860,Guinea Pig 3: He Never Dies,ja,10-04-86,40,4.4,FALSE,"Comedy, Horror"
511778,Shed of the Dead,en,20-05-19,28,5,FALSE,"Comedy, Horror"
587138,Driven,en,09-02-19,22,4.3,FALSE,"Comedy, Horror, Thriller"
1015102,Uncanny,en,26-10-22,0,0,FALSE,"Horror, Science Fiction, Thriller"
10250,The Butcher,en,11-07-06,28,4.5,FALSE,"Action, Horror"
199788,Omnivores,en,10-09-13,29,5.4,FALSE,"Horror, Thriller"
30934,Tower of Evil,en,19-05-72,35,5.6,FALSE,Horror
35919,Creature with the Atom Brain,en,01-07-55,22,5.3,FALSE,"Crime, Horror, Science Fiction"
222264,Paranormal Asylum: The Revenge of Typhoid Mary,en,17-09-13,23,4.1,FALSE,Horror
489280,Getaway,en,14-04-20,13,4.6,FALSE,Horror
27476,Nightmare Sisters,en,15-06-88,38,4.6,FALSE,"Comedy, Horror"
162336,Hatchetman,en,06-06-03,8,4.6,FALSE,"Horror, Thriller"
132957,Don't Click,ko,30-05-12,32,5.5,FALSE,"Crime, Horror, Mystery"
28409,Hunchback of the Morgue,es,13-07-73,31,5.9,FALSE,Horror
40954,Beast from Haunted Cave,en,30-10-59,39,4.9,FALSE,"Crime, Horror, Thriller"
84253,Blood Lake,en,01-01-87,16,4.5,FALSE,Horror
295339,The Haunting of Alice D,en,27-09-14,14,6,FALSE,"Horror, Thriller"
332312,Helen Keller vs. Nightwolves,en,01-10-15,11,4.6,FALSE,"Action, Comedy, Horror"
770992,Paintball Massacre,en,07-12-20,28,6.1,FALSE,"Comedy, Horror, Thriller"
27831,The Astro-Zombies,en,a typical day involves run-ins with reanimated corpses,bloodthirsty solar-powered killer robot zombies,Chinese communist spies and vicious Mexican secret agents. But when a bloody trail of young female murder victims leads an intrepid CIA agent to his door,19-05-68,28
87835,Inkubus,en,28-10-11,29,4.2,FALSE,Horror
297186,Fatal Frame,ja,26-09-14,30,5.8,FALSE,Horror
3481,The Face of Fu Manchu,en,06-08-65,29,6.1,FALSE,"Crime, Horror, Thriller"
273645,Manhole,ko,08-10-14,38,5.7,FALSE,"Horror, Thriller"
308152,The Perfect Husband,en,04-12-14,34,4.2,FALSE,"Drama, Horror, Thriller"
16846,Gingerdead Man 2: Passion of the Crust,en,04-07-08,36,5.3,FALSE,"Comedy, Fantasy, Horror"
68523,Slow Torture Puke Chamber,en,27-07-10,23,3,FALSE,Horror
45397,My Left Eye Sees Ghosts,cn,01-01-02,26,5.7,FALSE,"Comedy, Fantasy, Horror, Romance"
87125,The Legend of Blood Castle,es,10-09-73,24,5,FALSE,Horror
516834,Mrs. Claus,en,04-05-18,15,5.3,FALSE,Horror
918356,Fallen,en,22-02-22,6,4.2,FALSE,Horror
57104,Encounters of the Spooky Kind II,cn,09-02-90,15,5.6,FALSE,"Action, Comedy, Fantasy, Horror"
354039,Alien Hunger,en,19-07-17,7,3.6,FALSE,"Comedy, Horror, Science Fiction"
57061,Legion : The Final Exorcism,en,18-01-06,0,0,FALSE,Horror
28746,"Ilsa, the Tigress of Siberia",en,29-09-77,41,4.5,FALSE,"Horror, Thriller, War"
60158,Afraid of the Dark,en,10-10-91,24,5.3,FALSE,"Drama, Fantasy, Horror, Thriller"
27643,House of Flesh Mannequins,en,03-12-09,5,4.6,FALSE,"Drama, Horror"
537560,The Last of Us - No Escape,en,12-01-17,1,5,FALSE,"Action, Horror"
523519,Anonymous 616,en,17-04-18,22,4.7,FALSE,"Horror, Thriller"
57224,Bio Hunter,ja,08-12-95,30,5.7,FALSE,"Action, Animation, Horror"
59936,"I Spit on Your Corpse, I Piss on Your Grave",en,04-11-01,17,4.2,FALSE,"Horror, Thriller"
473353,Corpse Prison: Part 1,ja,03-06-17,6,4.3,FALSE,"Drama, Horror"
35247,The Lodge,en,11-04-08,28,5.7,FALSE,"Horror, Thriller"
24874,Dark Mirror,en,01-01-07,30,5,FALSE,"Horror, Thriller"
843621,Something in the Dirt,en,04-11-22,0,0,FALSE,"Comedy, Horror, Science Fiction"
114542,Nurse Sherri,en,01-08-78,20,4.8,FALSE,Horror
15652,Hoboken Hollow,en,16-11-05,14,3.3,FALSE,Horror
38446,Frightmare,en,05-11-74,51,6.4,FALSE,"Horror, Thriller"
191562,Go Goa Gone,hi,10-05-13,82,5.7,FALSE,"Comedy, Horror"
28586,Tormented,en,22-09-60,31,5.1,FALSE,"Horror, Thriller"
44385,Werewolf: The Devil's Hound,en,17-05-07,10,3.3,FALSE,"Horror, Thriller"
114684,Talisman,en,25-08-98,7,4.1,FALSE,"Horror, Science Fiction"
339992,The Redwood Massacre,en,28-09-14,47,4.2,FALSE,Horror
326415,Headless,en,"\"\" a masked killer wages an unrelenting spree of murder",cannibalism,and necrophilia. But when his tortured past comes back to haunt him,"consuming the lives of a young woman and those she holds dear.\"",28-02-15
21325,Onmyoji: The Yin Yang Master,ja,06-10-01,17,5.7,FALSE,"Drama, Fantasy, Horror"
125558,Among Friends,en,08-07-12,48,4.4,FALSE,"Comedy, Horror"
93532,Devil Fetus,cn,07-09-83,7,5.8,FALSE,Horror
358962,Queen of Spades: The Dark Rite,ru,10-09-15,57,5.3,FALSE,Horror
48921,Shadow Builder,en,01-11-98,19,5.1,FALSE,Horror
120771,Bloody Bloody Bible Camp,en,"\"\"Sister Mary Chopper","\"\" (Tim Sullivan) goes bloody murder after the camp - emphasis on CAMP - with stand out performances by folks like Gigi Bannister",Jessica Sonneborn,Deborah Venegas,Jay Fields
15591,Black Swarm,en,07-12-07,28,4,FALSE,Horror
762921,A Creepshow Holiday Special,en,18-12-20,19,6.6,FALSE,Horror
382725,Sociopathia,en,19-11-15,18,4,FALSE,Horror
588064,The Fare,en,19-11-18,53,6.8,FALSE,"Horror, Mystery, Romance, Thriller"
140166,The Black Dahlia Haunting,en,15-09-12,23,5.2,FALSE,"Crime, Drama, Horror, Mystery"
447952,The Sleep Curse,cn,17-04-17,39,5.7,FALSE,"Horror, Thriller"
29865,Trapped Ashes,en,12-09-06,31,5,FALSE,Horror
67289,Freakshow,en,"\"\"Freakshow\"\" tells the story of a group of criminals who chose to hide out by working security at a traveling circus. At first",they plot with an insider to steal the ticket sales,but the wily Lucy has bigger plans. She convinces the gang to let her seduce and marry the aging circus owner,"in order to secure the entire circus fortune after he \"\"suffers an accident\"\". \"\"People die all the time","\"\" Lucy says. The freaks are on to their scheme"
428642,Ezra,ml,10-02-17,29,5.9,FALSE,"Horror, Thriller"
68133,The Norliss Tapes,en,21-02-73,15,5.8,FALSE,"Horror, Thriller, TV Movie"
569957,Llamageddon,en,20-04-15,11,4.6,FALSE,"Comedy, Horror"
532657,CTRL,en,25-08-18,6,4.2,FALSE,"Horror, Science Fiction"
1013982,Something in the Woods,en,06-09-22,2,1.3,FALSE,Horror
35710,Snakes on a Train,en,15-08-06,36,4.1,FALSE,"Action, Horror"
29611,Sole Survivor,en,16-03-84,39,5.9,FALSE,"Horror, Thriller"
4242,Scary Movie,en,18-10-91,24,5.5,FALSE,"Comedy, Horror, Thriller"
358982,Eden Lodge,en,24-08-15,13,4.5,FALSE,"Horror, Thriller"
628044,Necromancer 2020,th,14-11-19,6,5.2,FALSE,"Action, Fantasy, Horror, Mystery"
38826,Terror,en,01-01-78,28,5.3,FALSE,Horror
351868,Appetites,en,04-08-15,16,4.9,FALSE,"Horror, Thriller"
30026,I'll Never Die Alone,es,24-08-08,30,4.9,FALSE,"Horror, Thriller"
69276,Nightwish,en,05-12-89,35,4.7,FALSE,"Horror, Science Fiction"
214464,The Dead 2: India,en,22-08-13,45,5.3,FALSE,Horror
34574,Nadja,en,13-09-94,39,5.6,FALSE,"Horror, Thriller"
1027728,Miltown,en,15-10-22,0,0,FALSE,"Horror, Mystery, Science Fiction, Thriller"
280923,Death Factory,en,07-07-14,20,3.4,FALSE,Horror
391872,Child of Satan,en,06-03-18,8,3.7,FALSE,"Action, Drama, Horror, Mystery, Thriller"
43312,The She-Creature,en,01-08-56,19,3.7,FALSE,"Fantasy, Horror, Romance"
763368,Incision,en,28-10-20,27,5.6,FALSE,Horror
115131,"Mary, Mary, Bloody Mary",en,01-05-75,19,4.8,FALSE,"Drama, Horror, Mystery"
121401,Eye of the Cat,en,18-06-69,25,5.5,FALSE,Horror
207273,Chilling Visions: 5 Senses of Fear,en,15-05-13,39,4.9,FALSE,Horror
24098,O.C. Babes and the Slasher of Zombietown,en,01-01-08,3,1.3,FALSE,"Comedy, Horror"
30452,Elves,en,24-10-89,36,4.6,FALSE,Horror
46359,Demons of the Mind,en,05-11-72,31,5.1,FALSE,"Horror, Thriller"
339345,The Poltergeist of Borley Forest,en,13-08-13,35,3.4,FALSE,Horror
28223,Creepozoids,en,02-10-87,67,4.6,FALSE,"Horror, Science Fiction"
28933,The Brotherhood,en,15-03-01,29,4.6,FALSE,Horror
36911,Shredder,en,15-12-03,21,4.7,FALSE,"Comedy, Horror"
532838,Deep Murder,en,14-06-19,21,3.9,FALSE,"Comedy, Horror"
56165,Billy the Kid Versus Dracula,en,10-04-66,28,4.5,FALSE,"Action, Horror, Western"
418691,Shadows of the Dead,en,22-10-16,14,5.5,FALSE,Horror
457685,Island Zero,en,15-05-18,31,4.8,FALSE,Horror
481061,The Midnight Man,en,03-10-17,17,6.7,FALSE,"Comedy, Horror"
931346,Who Invited Them,en,05-06-22,11,5.8,FALSE,"Horror, Thriller"
552294,Echoes of Fear,en,16-10-19,26,6.7,FALSE,Horror
842891,Student Body,en,08-02-22,12,4.9,FALSE,"Horror, Thriller"
25533,Undead or Alive: A Zombedy,en,10-03-07,33,5.3,FALSE,"Action, Comedy, Horror"
6976,Whoever Slew Auntie Roo?,en,11-02-72,45,6.6,FALSE,"Horror, Thriller"
308194,Zombie Massacre 2: Reich of the Dead,en,08-06-15,20,4.9,FALSE,"Horror, War"
200211,Knight of the Dead,en,30-06-13,14,3.4,FALSE,"Action, Fantasy, Horror"
355536,Director's Cut,en,19-07-16,18,6.2,FALSE,"Comedy, Horror, Thriller"
24092,2LDK,ja,11-04-03,62,7,FALSE,"Comedy, Drama, Horror, Thriller"
1031369,The Hunted,en,01-10-22,0,0,FALSE,"Drama, Horror, Mystery, Thriller"
195389,Absence,en,05-07-13,24,3.7,FALSE,"Horror, Thriller"
