id,title,original_language,release_date,vote_count,vote_average,adult,genre_names
771412,El desvo,es,24-05-19,0,0,FALSE,Horror
771416,The window game,es,06-08-20,0,0,FALSE,Horror
771506,Home Sweet Home,pl,16-06-20,1,5,FALSE,"Horror, Science Fiction"
771543,Este clavito clavo aqu,es,03-12-20,0,0,FALSE,Horror
771548,Igual que el silencio,es,13-10-20,0,0,FALSE,Horror
771550,Pandemonium,es,"strange things will start to happen and Luna will try to keep her sanity while trying to solve the mystery.\"",21-11-20,0,Released,FALSE
771955,Orgia Sangrienta,es,01-01-91,2,5,FALSE,"Horror, Thriller"
772288,Return to Yucca Flats: Desert Man Beast,en,30-12-10,0,0,FALSE,Horror
772295,Makhaliss,ja,15-06-19,0,0,FALSE,"Drama, Fantasy, Horror"
772306,Dr. Heller,es,17-11-19,0,0,FALSE,Horror
772312,There's Something Wrong With My Freezer,en,18-09-20,0,0,FALSE,"Comedy, Horror, Mystery"
772315,When the wind whistles,es,04-11-19,0,0,FALSE,Horror
772318,3 Dukun Santet,en,17-10-20,0,0,FALSE,Horror
772322,Do not bury me,es,03-12-20,0,0,FALSE,Horror
772391,Aludel,es,03-12-20,0,0,FALSE,Horror
772403,Stalk,es,28-11-20,0,0,FALSE,Horror
772515,Huesera,es,09-06-22,1,4,FALSE,"Horror, Mystery"
772549,Blood Freaks,es,01-05-20,2,5,FALSE,Horror
772576,Forgiveness,en,31-12-21,1,1,FALSE,Horror
772603,Money,en,04-01-17,0,0,FALSE,"Horror, Thriller"
772672,Precog,es,15-09-19,0,0,FALSE,Horror
772678,Naturaleza Olivia,es,23-09-19,0,0,FALSE,Horror
772682,Bienvenido a casa,es,28-10-19,0,0,FALSE,Horror
772784,In The Dark,ru,16-08-18,0,0,FALSE,"Horror, Thriller"
772786,Gunkworld,en,15-08-21,0,0,FALSE,"Animation, Comedy, Horror"
772948,The Clock,en,06-12-20,0,0,FALSE,"Action, Comedy, Drama, Horror, Mystery, Thriller"
772957,The Upset,en,05-12-20,0,0,FALSE,"Horror, Thriller"
773053,Melody,en,10-01-21,0,0,FALSE,"Drama, Fantasy, Horror"
773108,The Hearts of Age,en,14-05-97,0,0,FALSE,Horror
773113,Really! Cursed Video: The Movie,ja,27-10-03,0,0,FALSE,Horror
773116,Really! Cursed Video: The Movie 2,fr,27-10-03,0,0,FALSE,Horror
773257,Nightjar,en,10-11-18,0,0,FALSE,Horror
773270,Poland's Gay Shocker,pl,01-05-20,2,1,FALSE,Horror
773327,La Playa,en,09-07-99,0,0,FALSE,Horror
773513,Matilah Nak Pontianak,ms,28-11-20,0,0,FALSE,"Comedy, Horror, Mystery"
773542,RESPAWN,en,30-11-20,0,0,FALSE,"Animation, Horror"
773769,Don't Get Out,en,19-12-19,0,0,FALSE,Horror
773841,Lurkers,es,30-07-20,0,0,FALSE,Horror
773897,Red Water,en,21-09-17,0,0,FALSE,Horror
773909,The Lost Films of Bloody Nora,en,19-02-19,1,9,FALSE,"Comedy, Horror"
774011,Domina Nocturna,xx,25-09-20,0,0,FALSE,Horror
774044,Infernum,en,08-12-20,1,10,FALSE,"Horror, Science Fiction"
774103,The Trespasser,en,09-12-20,1,10,FALSE,"Horror, Thriller"
774108,The Dead Will Rise!,en,31-10-09,0,0,FALSE,Horror
774118,EverymanHYBRID,en,21-03-10,1,7,FALSE,"Horror, Mystery"
774123,Abnormal Activity 3,en,28-06-11,0,0,FALSE,"Comedy, Horror"
774131,Outtake Reel,en,06-12-11,1,5,FALSE,"Horror, Thriller"
774404,Christmas Zombies,en,and a new zombie boss will arise. He will seek revenge on the North Pole. The robot stuffed zombies he creates will not be after brains,"but after presents.\"",15-10-20,0,Released
774469,Monty Python,zh,12-10-18,0,0,FALSE,Horror
774559,Rex the Runt: Dreams,en,24-08-91,2,8.5,FALSE,"Animation, Fantasy, Horror"
774629,Ansias,en,01-01-18,1,9.5,FALSE,Horror
774733,En la hora ms oscura,es,03-12-20,0,0,FALSE,Horror
774763,Method to the Madness,en,27-11-20,0,0,FALSE,"Documentary, Horror"
774879,School Ghost Story F,ja,19-07-97,1,1,FALSE,Horror
774887,Diable en Boite,en,06-12-17,0,0,FALSE,"Drama, Horror"
774895,400 Ways to Kill a Vampire,en,21-02-15,0,0,FALSE,Horror
774900,Beacon,en,28-10-16,0,0,FALSE,"Horror, Mystery"
774974,"\"Children's Scary Story \"\"The Fear of a Three Sided Mirror\"\"\"",ja,25-06-97,0,0,FALSE,Horror
774983,"\"Children's Scary Story \"\"Mysterious Refrigerator\"\"\"",ja,25-06-97,0,0,FALSE,Horror
774991,"\"Children's Scary Story \"\"Kotatsu Black Hole\"\"\"",ja,25-06-98,0,0,FALSE,Horror
774993,Children's Scary Story '99,ja,26-06-99,0,0,FALSE,Horror
775052,Dave Live,en,11-12-20,1,3,FALSE,Horror
775063,A Visitor,en,11-12-20,2,6,FALSE,Horror
775180,The Postman,no,15-10-19,1,8,FALSE,"Horror, Mystery"
775272,We All Came Home,en,12-11-20,1,8,FALSE,"Horror, War"
775381,Goodbye,en,01-11-20,0,0,FALSE,Horror
775501,The Nightstalker Case,en,31-10-18,0,0,FALSE,Horror
775564,THE EFFIGY,en,09-12-20,2,10,FALSE,Horror
775599,Before 7 Days,id,31-10-20,0,0,FALSE,Horror
775605,Reflected,en,11-12-20,0,0,FALSE,Horror
775611,The Farmhouse,en,11-12-20,0,0,FALSE,Horror
775613,The Shallows,no,11-12-20,0,0,FALSE,Horror
775615,Incubus,en,11-12-20,0,0,FALSE,Horror
775771,Crick,en,01-12-19,0,0,FALSE,Horror
775792,Timbered,en,11-12-20,0,0,FALSE,"Comedy, Fantasy, Horror, Thriller"
775857,Decent Work,ja,28-09-15,1,9,FALSE,"Animation, Horror"
775869,Ophelia,fr,01-05-21,0,0,FALSE,"Drama, Horror"
776055,The Last Kiss,en,11-12-20,0,0,FALSE,"Comedy, Horror"
776094,Kababalaghan,en,29-10-17,0,0,FALSE,"Documentary, Horror"
776100,El espectro de Justine,es,01-01-86,0,0,FALSE,Horror
776195,Holy Hell! or: A Profound Tale of Evil and Satanic Wickedness,en,10-10-20,0,0,FALSE,"Comedy, Horror"
776232,Midnight In Hell,en,31-03-22,0,0,FALSE,Horror
776462,You Missed a Spot,en,16-05-20,0,0,FALSE,"Comedy, Horror"
776486,Silent Death,en,18-02-83,0,0,FALSE,Horror
776491,One & Done,en,07-05-18,0,0,FALSE,Horror
776497,Deathwalkers,en,01-01-89,0,0,FALSE,Horror
776666,Jenny Dixon Beach,en,31-10-11,1,1,FALSE,Horror
776718,Akerbeltz: The Witches and the Inquisitor,es,12-04-12,0,0,FALSE,"Animation, Drama, Fantasy, History, Horror"
776729,Mask(s),xx,11-07-18,0,0,FALSE,"Fantasy, Horror, Thriller"
776874,Apparatchick,en,12-04-15,0,0,FALSE,Horror
776904,Selva Oscura,en,01-01-21,0,0,FALSE,"Fantasy, Horror, Thriller"
776942,Crazy 2 Crazy,en,19-01-21,4,5.5,FALSE,"Crime, Horror, Thriller"
776949,"Extreme Life & Death: The Blair Witches of Shockumentaries, Part One",en,31-07-00,1,2,FALSE,"Documentary, Horror"
777048,Saka Nan Sepi,ms,10-12-20,0,0,FALSE,"Comedy, Horror"
777149,Drunkenness,fr,02-06-21,1,6.5,FALSE,"Drama, Horror"
777274,The Lovers,pt,20-05-17,0,0,FALSE,Horror
777464,Suffocating With Manners,tr,09-11-19,0,0,FALSE,"Horror, Thriller"
777484,The House Guest,it,01-01-20,1,10,FALSE,Horror
777488,Strange Life: The Breech,en,30-06-98,0,0,FALSE,"Documentary, Horror"
777677,The Fall of the House of Usher,en,01-01-84,0,0,FALSE,"Animation, Drama, Horror"
777733,Vampire City,en,13-03-09,0,0,FALSE,"Comedy, Horror"
777739,Vampire City 2: Rock 'N Roll Zombies from Outer Space,en,31-10-09,0,0,FALSE,"Action, Comedy, Horror"
777752,Night Basement,en,01-01-99,0,0,FALSE,"Comedy, Horror"
777830,Samsquanch County,en,18-12-20,0,0,FALSE,"Comedy, Horror"
777912,The Crescent Moon Clown,en,17-10-18,3,6,FALSE,Horror
778190,It Gets Worse,en,19-07-16,3,2,FALSE,"Comedy, Horror"
778214,Ingongoni,ss,19-02-15,0,0,FALSE,Horror
778233,Before I Go,es,19-12-20,0,0,FALSE,Horror
778262,Warp Shopping,en,20-12-20,0,0,FALSE,"Documentary, Horror"
778412,Voc me Chamou,pt,06-12-20,0,0,FALSE,Horror
778436,The Burglary,en,01-01-20,1,10,FALSE,Horror
778439,Jolly,en,20-12-20,1,6,FALSE,Horror
778555,Winepires: Bloodwinespritzer Saga,sl,01-01-06,0,0,FALSE,Horror
778560,Blood Cell,en,19-08-19,1,10,FALSE,Horror
778583,Taste of Blood,en,01-12-21,1,4,FALSE,Horror
778590,The Drawer Part II,en,20-12-20,0,0,FALSE,"Comedy, Horror, Thriller"
778596,Mandao Returns,en,15-12-20,1,4,FALSE,"Adventure, Comedy, Fantasy, Horror, Science Fiction"
778720,The Clockwork Elves,en,21-12-20,0,0,FALSE,"Animation, Fantasy, Horror"
778755,Eve of the Nutcracker,en,20-12-16,0,0,FALSE,Horror
778764,Going Down,en,06-01-20,0,0,FALSE,Horror
778780,Zombacter: Center City Contagion,en,20-11-20,2,5,FALSE,Horror
778784,There Is a Light That Always Goes Out,es,11-08-18,1,5,FALSE,Horror
778801,Bad Laugh,en,24-05-19,0,0,FALSE,"Comedy, Horror"
778919,Arachnado,en,25-11-20,0,0,FALSE,Horror
778991,Herman's Cure-All Tonic,en,01-01-08,4,6.9,FALSE,"Comedy, Horror"
779385,Shadows in a Landscape,en,17-12-20,0,0,FALSE,"Documentary, Drama, Horror"
779568,1 Dead Dog,en,10-03-22,0,0,FALSE,"Comedy, Horror"
779581,Snow in Midsummer,zh,21-04-17,0,0,FALSE,"Action, Horror, Mystery, Thriller"
779621,Violent Dreams,en,28-10-17,0,0,FALSE,Horror
779655,"Devil in the White City, Julia Conner's Murder",en,01-10-16,0,0,FALSE,"Crime, Drama, History, Horror"
779844,Santa Baby,en,14-12-21,0,0,FALSE,Horror
779960,Tabi Tabi Po!,tl,31-01-01,1,5,FALSE,Horror
780170,Shubh Raatri,hi,06-11-20,0,0,FALSE,Horror
780204,Dark Tales From Channel X,en,02-10-21,2,7,FALSE,"Horror, Thriller"
780318,Blood-Red Ox,en,01-06-21,0,0,FALSE,"Drama, Horror, Mystery"
780344,Hantu Merah Casablanca,id,23-10-14,0,0,FALSE,Horror
780348,Boneka Setan,id,23-01-14,0,0,FALSE,Horror
780511,Extremely Cruel Sadistic Story: The Phantom of Love,zh,20-08-20,0,0,FALSE,"Animation, Fantasy, Horror"
780575,Atendimento Clandestino,pt,23-04-19,0,0,FALSE,Horror
780611,Bandaged,ja,01-04-11,0,0,FALSE,"Horror, Romance"
780643,LAIR,en,14-03-20,0,0,FALSE,"Horror, Thriller"
780652,SLAYER,en,19-07-20,0,0,FALSE,"Horror, Thriller"
780656,NIGHTMARE,en,26-07-20,0,0,FALSE,"Fantasy, Horror"
780721,Honto Ni Atta! Noroi No Video 11,ja,06-02-04,0,0,FALSE,Horror
780748,The Last Apartment,en,01-06-15,0,0,FALSE,Horror
780815,She Stumbles in the Dark,en,13-11-20,0,0,FALSE,"Drama, Horror, Thriller"
781001,That,en,15-04-12,0,0,FALSE,"Comedy, Horror"
781012,The Clowns,en,01-06-17,0,0,FALSE,"Horror, Mystery, Thriller"
781020,Lullaby,en,22-10-14,0,0,FALSE,Horror
781046,No Clowning Around,en,08-12-12,0,0,FALSE,Horror
781050,Cannibal Clown Killer,en,12-10-15,0,0,FALSE,"Comedy, Horror"
781076,Arnold the Killer Clown,en,02-10-15,0,0,FALSE,Horror
781180,Zombie Warriors,en,02-11-19,0,0,FALSE,Horror
781197,Thumbs,en,06-01-19,0,0,FALSE,Horror
781317,N Is for Nightmare,en,08-08-15,0,0,FALSE,Horror
781319,The Thinning Veil,en,21-01-22,0,0,FALSE,Horror
781329,Ebola Rex Versus Murder Hornets,en,02-03-21,0,0,FALSE,Horror
781331,Hell of the Screaming Undead,en,01-01-21,0,0,FALSE,Horror
781332,Bubba's Dead: The Final Massacre,en,10-04-21,0,0,FALSE,Horror
781334,Not for the Faint of Heart,en,01-05-21,0,0,FALSE,"Documentary, Horror"
781337,The Woman in the Room,en,01-01-21,0,0,FALSE,Horror
781353,Slumber Party Slasherthon,en,01-07-12,0,0,FALSE,Horror
781362,Am I My Brothers Keeper?,en,02-01-01,0,0,FALSE,"Crime, Drama, Horror, Thriller"
781363,Gitchy,en,16-09-09,0,0,FALSE,"Comedy, Horror, Thriller"
781372,Scary Larry,en,19-09-14,0,0,FALSE,"Horror, Thriller"
781378,His Name Is Clown Face,en,01-07-13,0,0,FALSE,Horror
781444,I'm Sorry,en,09-11-18,0,0,FALSE,Horror
781526,Student Project,en,10-02-18,0,0,FALSE,"Comedy, Horror"
781619,The Flesh of Fallen Angels,en,13-11-20,0,0,FALSE,"Horror, Music"
781678,Loan Shark Massacre,en,24-11-18,0,0,FALSE,"Comedy, Horror"
781683,Clown Night,en,04-03-18,0,0,FALSE,Horror
781705,Suki,en,28-12-19,2,6,FALSE,"Action, Comedy, Horror"
781713,XIII,en,21-05-19,0,0,FALSE,Horror
781719,Chinese Unicorn 2: The Faade of Deceit,en,11-12-17,0,0,FALSE,Horror
781724,Chinese Unicorn 3: Shadow Play - Part 1,en,14-07-18,0,0,FALSE,Horror
781926,The Return of Shitters,en,21-01-21,5,4.7,FALSE,"Comedy, Horror"
781935,Satan Stole Our Hot Dogs!,en,17-07-18,2,8,FALSE,"Action, Horror"
782072,Obsidian,en,under the watchful surveillance of respected pharmacologist,Dr. James Walsh,"Jack and the group of hopeful volunteers start to experience hellish side effects from the drug and soon find that the quest for vanity can be deadly.\"",1,10
782083,That's Not Funny,en,08-02-17,0,0,FALSE,Horror
782172,Remnants,en,05-10-13,0,0,FALSE,"Horror, Mystery"
782176,The Untitled Meriharju Project,en,20-07-19,0,0,FALSE,Horror
782177,Nepenthes,en,16-06-18,0,0,FALSE,Horror
782179,The Howling,en,27-09-20,3,1,FALSE,Horror
782209,Untitled,en,08-11-18,1,10,FALSE,Horror
782212,Ho-Gun Ass-Ass Inn: The Salmon of Death,en,26-02-19,1,10,FALSE,Horror
782214,Carnival of Sl*ts,en,23-10-19,1,10,FALSE,Horror
782219,The Green Screen of Death,fi,29-10-17,0,0,FALSE,Horror
782226,Ex Coffee,en,21-10-19,2,7,FALSE,Horror
782230,October Rust,en,21-10-19,0,0,FALSE,Horror
782238,In Cell,en,10-12-18,0,0,FALSE,"Comedy, Horror"
782341,Repressed,en,22-12-20,1,10,FALSE,Horror
782358,Petrified,en,29-10-21,0,0,FALSE,Horror
782480,She is in Danger,zh,"things become more and more unpredictable and the truth gradually emerges\"",23-12-20,0,Released,FALSE
782533,Les dents du bonheur,fr,19-12-20,1,5,FALSE,"Drama, Horror"
782663,Hansel and Gretel - The True Story,mk,18-07-10,0,0,FALSE,"Animation, Fantasy, Horror"
782676,Plane Jane,en,10-10-20,0,0,FALSE,"Animation, Comedy, Horror"
782869,Screen,en,21-04-20,0,0,FALSE,Horror
783089,Warming,en,05-01-21,0,0,FALSE,Horror
783104,Antihumanism,en,07-02-21,0,0,FALSE,Horror
783113,The Grim Adventures of Billy & Mandy: Meet the Reaper,en,09-06-00,3,7,FALSE,"Animation, Comedy, Fantasy, Horror"
783161,Videovore,en,04-01-21,1,4,FALSE,Horror
783233,The AGFA Horror Trailer Show: Videorage,en,26-01-21,2,5.5,FALSE,Horror
783262,"Something Evil, Something Dangerous: New Moon Rising",en,12-09-11,0,0,FALSE,"Horror, Mystery, Thriller"
783281,Blood Highway,en,20-08-17,3,5.3,FALSE,Horror
783327,One of Our Own,en,17-12-21,0,0,FALSE,"Horror, Thriller, War"
783332,The Spring of Solitude,et,01-12-19,0,0,FALSE,"Fantasy, Horror"
783333,Huey,en,30-11-20,0,0,FALSE,"Drama, Horror, Thriller"
783340,Quarantine Comic,en,26-03-21,0,0,FALSE,"Drama, Horror"
783460,It's Not Delivery...It's Demonic,en,03-12-14,0,0,FALSE,Horror
783529,Bangkitnya Mayit: The Dark Soul,id,14-01-21,0,0,FALSE,Horror
783674,Affliction,id,21-01-21,4,6.8,FALSE,"Drama, Horror, Mystery, Thriller"
783947,Nudist of the Living Dead,en,29-09-17,0,0,FALSE,"Comedy, Horror"
783949,The Feet,en,07-01-21,1,8,FALSE,"Comedy, Horror"
783960,Quarantina Gothika,tl,01-08-20,0,0,FALSE,Horror
784147,Ile Alatau,en,07-01-21,0,0,FALSE,"Horror, Mystery, Thriller"
784155,Saga,en,01-01-16,3,3.3,FALSE,"Comedy, Horror"
784192,Orchard Girl,en,01-02-19,2,2,FALSE,Horror
784485,You Are So Undead,en,14-10-10,1,6,FALSE,Horror
784486,Wither,en,31-03-19,1,1,FALSE,Horror
784506,Ghost,en,10-04-19,0,0,FALSE,"Drama, Horror"
784577,Moonlight Sonata,en,12-07-10,0,0,FALSE,"Action, Horror, Thriller"
784630,The Factory,en,01-05-17,1,10,FALSE,Horror
784817,Mannequin,en,06-09-17,0,0,FALSE,Horror
784827,Emily's Monster,de,15-05-20,0,0,FALSE,Horror
784838,The Torch,en,16-05-20,0,0,FALSE,Horror
784850,Noctopia,en,26-10-20,0,0,FALSE,Horror
785075,Snare,en,31-10-20,0,0,FALSE,Horror
785086,Good Night,sk,14-10-13,2,6,FALSE,Horror
785095,Demons in the Dark,en,01-05-15,0,0,FALSE,Horror
785097,The Cask,en,"\"\" in which a man recounts taking revenge upon an old friend by using the lure of a rare wine.  It is a dark thriller exploring the shift in power between friends.\"",17-08-14,0,Released,FALSE
785121,So She Might Live,en,12-10-18,1,5,FALSE,Horror
785125,Fugue,en,15-10-17,0,0,FALSE,"Drama, Horror"
785131,Kiss the Devil in the Dark,en,23-10-16,0,0,FALSE,Horror
785136,Nine Lives: Part 1,en,11-01-21,1,8,FALSE,"Comedy, Drama, Horror"
785148,Facility 4,en,22-09-05,2,8,FALSE,Horror
785152,The Converted,en,14-10-18,2,4,FALSE,Horror
785154,Harvest Moon,en,09-05-08,0,0,FALSE,Horror
785160,Prombies,en,13-10-07,0,0,FALSE,"Comedy, Horror"
785163,Ice Man,en,13-09-19,1,6,FALSE,"Horror, Science Fiction"
785167,Clean,en,11-10-20,3,6.2,FALSE,Horror
785176,A Wake,en,12-10-20,1,5,FALSE,Horror
785293,The Pigman,en,01-09-15,1,7,FALSE,"Drama, Fantasy, Horror"
785328,Pure Gold,en,16-08-19,0,0,FALSE,"Drama, Fantasy, Horror"
785401,Run That Shit!,en,12-02-21,2,1.5,FALSE,"Comedy, Fantasy, Horror"
785443,Wake,en,12-07-18,0,0,FALSE,"Horror, Thriller"
785614,Death World,en,"\"\"Lifeline\"\" takes place in a zip-lane park","and \"\"Reflex Action\"\" is about a security guard driving a VIP to her concert.\"",30-11-18,0,Released
785625,The Expected,xx,31-01-21,1,6,FALSE,"Animation, Horror"
785707,Domicile,xx,01-01-12,1,2,FALSE,"Drama, Horror"
785734,The Pond,en,23-02-21,6,4.2,FALSE,"Drama, Horror, Mystery"
785764,1A,en,23-09-20,0,0,FALSE,"Drama, Horror"
785865,Titisan Nenek Lampir,id,20-04-89,0,0,FALSE,Horror
785885,Til Death Do Us Part,en,12-12-02,0,0,FALSE,Horror
785912,Fairy,fi,26-10-12,0,0,FALSE,"Drama, Horror, Thriller"
785916,A Late Night Drive,en,14-01-21,1,7.5,FALSE,"Drama, Horror, Thriller"
786018,Peanut,en,04-01-21,0,0,FALSE,"Comedy, Horror"
786050,Depraved,en,01-01-18,0,0,FALSE,"Horror, Thriller"
786087,Goorkund,ps,01-01-95,0,0,FALSE,"Fantasy, Horror"
786127,Penance,en,23-08-14,0,0,FALSE,Horror
786372,Cat's Game,en,15-01-21,2,4.5,FALSE,Horror
786399,Jenma Natchathiram,en,13-05-91,0,0,FALSE,Horror
786426,Recipe II,en,15-01-21,0,0,FALSE,"Horror, Mystery"
786742,Asema,nl,01-01-19,0,0,FALSE,Horror
786747,Crust,en,01-01-19,0,0,FALSE,Horror
786754,xVoid,en,27-10-16,1,3,FALSE,Horror
786835,Lies Inside,en,27-09-20,0,0,FALSE,Horror
786842,Nefarious,en,05-11-19,0,0,FALSE,Horror
786848,The Cat,en,21-10-18,0,0,FALSE,"Animation, Horror"
786851,Unseeing Evil,en,17-04-20,0,0,FALSE,Horror
786856,Grade A,en,01-08-18,0,0,FALSE,Horror
786864,Ticks,en,11-11-19,0,0,FALSE,Horror
786866,The Housewife,en,25-11-19,0,0,FALSE,Horror
786878,Wicked Conclusions,en,31-10-16,1,5,FALSE,Horror
786926,Satanico,en,01-01-21,0,0,FALSE,Horror
786928,The Collector's Chest,en,01-01-21,0,0,FALSE,Horror
787115,Recollection,en,01-06-10,0,0,FALSE,Horror
787277,Missing,en,20-10-05,0,0,FALSE,Horror
787288,The Giant Scorpion,en,04-01-16,0,0,FALSE,"Horror, Science Fiction"
787316,Under the Bed,en,31-10-20,1,8,FALSE,Horror
787370,Woods,en,18-01-21,0,0,FALSE,"Horror, Thriller"
787402,Hidden Daylight,en,08-10-16,0,0,FALSE,"Horror, Thriller"
787506,Genevieve Wreaks Havoc,en,01-10-20,0,0,FALSE,"Horror, Thriller"
787527,"The Moon, The Bat, The Monster",en,20-04-19,0,0,FALSE,Horror
787556,Gotcha,id,20-07-06,0,0,FALSE,"Comedy, Horror"
787590,Run!,en,08-06-18,0,0,FALSE,"Comedy, Horror"
787635,Decommissioned,en,19-01-21,2,6.5,FALSE,"Horror, Science Fiction"
787691,Roh: The Evil Spirit,id,11-01-07,0,0,FALSE,Horror
787908,His Trembling Hands: An Immigrant Ghost Story,tr,11-01-21,0,0,FALSE,"Drama, Fantasy, Horror"
787935,Crafts + Stuff,en,08-08-20,0,0,FALSE,Horror
788176,The Night,en,31-10-11,0,0,FALSE,Horror
788303,Alchemia,en,,,,,
14-02-19,0,0,FALSE,Horror,,,
788334,Visions from a Jail Cell,zh,01-01-86,2,7.5,FALSE,"Horror, Thriller"
788376,Complex Bereavement,en,20-01-21,1,10,FALSE,"Drama, Horror, Mystery"
788422,Flesh Contagium,it,looking for food and repair,"the worst part of their journey begins.\"",15-12-20,5.4,Released
788501,I Am,de,23-08-21,0,0,FALSE,"Drama, Horror, Science Fiction"
788635,Witch House: The Legend of Petronel Haxley,en,01-07-08,0,0,FALSE,Horror
789208,The Thrill,en,01-01-14,0,0,FALSE,"Drama, Fantasy, Horror, Mystery"
789310,A Deadly Love,en,03-08-18,0,0,FALSE,Horror
789339,Mad Martha: Church Warrior,en,08-07-17,0,0,FALSE,"Action, Comedy, Horror"
789373,Gazorra: Beast from the Bowels of the Earth,en,01-01-84,1,6,FALSE,"Comedy, Horror"
789375,Silent Lake,en,28-06-13,0,0,FALSE,Horror
789581,BUNKER,en,21-03-19,0,0,FALSE,"Horror, Science Fiction"
789637,Transmission 14: The Last Broadcast,en,28-02-08,0,0,FALSE,Horror
789675,Danse Macabre,it,21-09-17,4,3.9,FALSE,"Horror, Mystery"
789765,The Child Who Would Not Come,ko,22-01-21,0,0,FALSE,Horror
789784,Lust,en,01-01-07,0,0,FALSE,"Horror, Thriller"
789859,HER,de,24-01-21,1,7,FALSE,"Drama, Horror, Mystery"
790027,Mea Maxima Culpa,en,01-01-10,1,9,FALSE,"Horror, Mystery, Thriller"
790252,Eko Eko Azarak,ja,02-06-07,0,0,FALSE,"Animation, Fantasy, Horror"
790602,Amanuda Bhayam,ta,14-01-21,0,0,FALSE,"Horror, Mystery"
790634,Room Tone,en,27-10-18,0,0,FALSE,Horror
790695,Death App,en,22-11-18,0,0,FALSE,Horror
790856,Love's a Killer: Rellik's Revenge,en,16-08-17,0,0,FALSE,"Comedy, Horror, Mystery"
790893,Craw Lake,en,13-10-07,0,0,FALSE,Horror
790949,Hackjob,en,01-01-06,0,0,FALSE,Horror
791038,The Island of Dr. Moreau,en,29-01-21,0,0,FALSE,"Adventure, Drama, Horror, Mystery"
791141,MEAT,en,12-07-20,0,0,FALSE,"Drama, Horror, Thriller"
791375,You're Dead Hlne,fr,01-02-21,3,7.5,FALSE,"Comedy, Horror"
791388,White Lady,en,22-08-87,0,0,FALSE,"Documentary, Drama, Fantasy, Horror"
791452,Zrayfa,ar,01-01-10,0,0,FALSE,"Horror, Mystery"
791528,The Hideous Bog Monster,en,19-01-21,0,0,FALSE,"Comedy, Horror"
791597,Culprit Ghost,id,where a spirit can be summoned. When the atmosphere is getting spooky,Pak Burhan,arrives to break up the party. When Steve arrives home,"they are all still haunted by several spirits. Ferry also meets a mysterious girl who begins to steal his heart.\"",19-02-09
791615,Reel Killz,en,15-08-18,0,0,FALSE,Horror
791655,Chased by Satan,id,for an indie film festival. To capture audience attention,they want a real ghost in the scenes. So they hire a ghost whisperer in the film production. Slowly,reality and hallucination haunt them,and present. Then they are all implicated in a crime event that took place some time ago,"that had many victims. The terror of \"\"death\"\" is now after them.\""
791908,The Wheel,th,01-05-02,0,0,FALSE,Horror
792103,Portmanteau,en,01-01-17,0,0,FALSE,Horror
792251,Turn Your Bloody Phone Off,en,23-08-12,1,5,FALSE,"Comedy, Horror"
792327,Tide Or Decapitation,ru,01-01-02,0,0,FALSE,Horror
792494,What If,en,01-02-21,1,4,FALSE,Horror
792543,Newborn,en,20-09-14,0,0,FALSE,Horror
792672,Disappearance,ko,31-12-14,0,0,FALSE,Horror
792684,Disney after Dark.,en,30-01-21,0,0,FALSE,"Horror, Mystery"
792736,The Fort Ord Trials,en,29-01-17,0,0,FALSE,Horror
792772,The Dead Will Rise 2,en,11-01-13,0,0,FALSE,Horror
792857,Free Hugs,sr,31-10-20,0,0,FALSE,"Horror, Thriller"
792916,Tales From the Dark,en,,,,,
28-02-21,0,0,FALSE,"Animation, Documentary, Horror",,,
793081,Mermaid in a Jar,fi,02-11-20,1,8,FALSE,"Animation, Horror"
793234,Heathens,en,06-02-21,0,0,FALSE,Horror
793287,The Hidden Face,nl,23-09-04,0,0,FALSE,Horror
793318,Vie et mort d'Untel,fr,11-04-80,0,0,FALSE,"Horror, Mystery"
793368,Korriganed,en,they meet specialists in Celtic culture and gather accounts from the local people. As revelations follow one after the other,"the team seems to be on a trail leading to the frontiers of legend.\"",08-12-19,0,Released
793376,Cold Case #17-76466,en,03-10-17,0,0,FALSE,"Horror, Thriller"
793385,Tennis Court,en,09-03-85,0,0,FALSE,"Horror, Mystery, Thriller, TV Movie"
793462,"Matilda's Bridge, a Duppy Story",en,30-10-16,0,0,FALSE,"Drama, Horror, Thriller"
793497,Death Hike,en,26-01-21,0,0,FALSE,Horror
793608,It's Okay,en,31-05-15,0,0,FALSE,Horror
793786,Stand Off,en,20-08-15,0,0,FALSE,"Action, Adventure, Horror"
793836,Lost Soul,en,01-01-09,0,0,FALSE,"Horror, Thriller"
793942,The Legend of Fall Creek,en,09-02-21,2,7.5,FALSE,"Crime, Drama, Horror"
794094,Forbidden Eyes,nl,01-01-02,0,0,FALSE,Horror
794141,Hantu Aborsi,id,21-08-08,0,0,FALSE,Horror
794236,Stay Safe,el,"there might be a threat greater than the pandemic itself.\"",13-12-20,0,Released,FALSE
794325,Monkey Man,en,06-04-20,0,0,FALSE,"Comedy, Horror"
794349,T Is for Tamales,en,17-11-12,1,6,FALSE,Horror
794424,Unwanted Visit,es,07-02-21,1,3,FALSE,Horror
794567,The Holy Ghost,en,21-12-20,0,0,FALSE,Horror
794766,Almira,en,29-07-19,0,0,FALSE,Horror
794909,The Reflection of Saturn,es,01-11-20,3,7.7,FALSE,"Horror, Thriller"
795051,We Follow You,en,13-10-19,2,6,FALSE,Horror
795135,ragdoll,en,30-10-20,0,0,FALSE,Horror
